fecha_hora_med,id_parametro,valor
2019-04-16 04:04:40.964 ,pm25_a,26.583332061767575
2019-04-16 03:25:46.625 ,pm25_a,28.16666603088379
2019-04-16 02:02:50.984 ,pm25_a,32.5
2019-04-16 01:04:29.501 ,pm25_a,23.91666603088379
2019-04-16 00:18:12.200 ,pm25_a,26.083332061767575
2019-04-15 22:02:50.983 ,pm25_a,24.5
2019-04-15 21:04:32.933 ,pm25_a,24.500001907348636
2019-04-15 04:04:42.806 ,pm25_a,23.083332061767575
2019-04-15 02:06:50.826 ,pm25_a,28.91666603088379
2019-04-14 18:02:50.829 ,pm25_a,27.91666603088379
2019-04-14 17:02:50.817 ,pm25_a,28.333332061767575
2019-04-14 16:02:51.830 ,pm25_a,29.16666603088379
2019-04-14 15:03:00.624 ,pm25_a,31.083335876464844
2019-04-14 14:02:59.626 ,pm25_a,34.66666793823242
2019-04-14 13:02:55.620 ,pm25_a,34.41666793823242
2019-04-14 12:02:59.619 ,pm25_a,29.16666603088379
2019-04-14 11:03:00.623 ,pm25_a,27.0
2019-04-14 10:03:11.628 ,pm25_a,27.083332061767575
2019-04-14 09:03:01.122 ,pm25_a,23.583335876464844
2019-04-14 08:02:58.623 ,pm25_a,21.25
2019-04-14 07:03:00.643 ,pm25_a,20.666667938232425
2019-04-14 06:02:58.121 ,pm25_a,21.500001907348636
2019-04-14 05:03:00.623 ,pm25_a,21.666667938232425
2019-04-14 04:04:47.622 ,pm25_a,20.416667938232425
2019-04-14 03:03:01.627 ,pm25_a,18.58333396911621
2019-04-14 02:03:05.330 ,pm25_a,13.333333015441896
2019-04-14 01:02:50.300 ,pm25_a,15.499999046325684
2019-04-14 00:30:43.394 ,pm25_a,10.833333969116213
2019-04-13 23:02:50.200 ,pm25_a,27.33333396911621
2019-04-13 22:02:59.588 ,pm25_a,39.33333206176758
2019-04-13 21:02:56.594 ,pm25_a,40.66666412353516
2019-04-13 20:02:49.210 ,pm25_a,36.249996185302734
2019-04-13 19:02:49.200 ,pm25_a,40.16666412353516
2019-04-13 18:03:00.345 ,pm25_a,36.50000381469727
2019-04-13 16:02:49.400 ,pm25_a,31.08333396911621
2019-04-13 15:02:49.600 ,pm25_a,36.749996185302734
2019-04-13 14:02:49.400 ,pm25_a,42.16666412353516
2019-04-13 13:02:49.400 ,pm25_a,40.66666793823242
2019-04-13 12:02:49.400 ,pm25_a,33.33333206176758
2019-04-13 11:02:49.100 ,pm25_a,33.5
2019-04-13 10:02:49.300 ,pm25_a,29.666667938232425
2019-04-13 09:02:49.400 ,pm25_a,32.833335876464844
2019-04-13 08:02:49.400 ,pm25_a,27.333335876464844
2019-04-13 07:02:49.300 ,pm25_a,26.083332061767575
2019-04-13 06:02:49.300 ,pm25_a,26.166667938232425
2019-04-13 05:02:49.400 ,pm25_a,27.000003814697266
2019-04-13 04:04:40.328 ,pm25_a,33.91666793823242
2019-04-13 03:02:48.964 ,pm25_a,34.08333206176758
2019-04-13 02:02:48.965 ,pm25_a,32.0
2019-04-13 01:02:48.963 ,pm25_a,35.91666412353516
2019-04-13 00:02:48.965 ,pm25_a,37.41666793823242
2019-04-12 23:02:48.964 ,pm25_a,43.999996185302734
2019-04-12 22:02:48.965 ,pm25_a,40.41666793823242
2019-04-12 21:02:48.964 ,pm25_a,42.83333587646485
2019-04-12 20:02:48.964 ,pm25_a,30.83333396911621
2019-04-12 19:02:48.969 ,pm25_a,27.16666412353516
2019-04-12 18:02:48.964 ,pm25_a,28.75
2019-04-12 17:02:48.965 ,pm25_a,30.000001907348636
2019-04-12 16:02:48.964 ,pm25_a,33.91666793823242
2019-04-12 15:02:48.964 ,pm25_a,35.58333206176758
2019-04-12 14:02:48.965 ,pm25_a,41.91666793823242
2019-04-12 13:02:48.963 ,pm25_a,35.083335876464844
2019-04-12 12:03:00.289 ,pm25_a,35.41666412353516
2019-04-12 10:02:49.100 ,pm25_a,34.583335876464844
2019-04-12 09:02:49.000 ,pm25_a,24.83333396911621
2019-04-12 08:02:49.100 ,pm25_a,25.08333396911621
2019-04-12 07:02:49.000 ,pm25_a,26.16666412353516
2019-04-12 06:02:48.999 ,pm25_a,27.0
2019-04-12 05:02:49.000 ,pm25_a,27.33333396911621
2019-04-12 04:04:39.325 ,pm25_a,27.916667938232425
2019-04-12 03:02:50.633 ,pm25_a,31.749998092651367
2019-04-12 02:02:50.642 ,pm25_a,28.66666603088379
2019-04-12 01:02:50.640 ,pm25_a,33.41666793823242
2019-04-12 00:02:50.637 ,pm25_a,25.833335876464844
2019-04-11 23:02:50.606 ,pm25_a,27.16666603088379
2019-04-11 22:02:50.638 ,pm25_a,27.83333396911621
2019-04-11 21:02:49.634 ,pm25_a,29.0
2019-04-11 20:03:00.961 ,pm25_a,28.749998092651367
2019-04-11 19:02:50.638 ,pm25_a,25.25
2019-04-11 18:02:49.625 ,pm25_a,22.08333396911621
2019-04-11 17:29:20.949 ,pm25_a,23.5
2019-06-01 04:04:41.973 ,pm25_a,4.9166669845581055
2019-06-01 03:02:50.669 ,pm25_a,5.25
2019-06-01 02:02:50.650 ,pm25_a,2.9166665077209477
2019-06-01 01:02:50.652 ,pm25_a,6.583333015441895
2019-06-01 00:02:50.651 ,pm25_a,4.166666507720947
2019-05-31 23:02:51.661 ,pm25_a,4.333333492279053
2019-05-31 22:02:50.656 ,pm25_a,2.25
2019-05-31 21:02:50.645 ,pm25_a,2.3333332538604736
2019-05-31 20:02:50.649 ,pm25_a,2.9166665077209477
2019-05-31 19:02:50.630 ,pm25_a,9.666666030883787
2019-05-31 18:02:50.614 ,pm25_a,1.9166667461395264
2019-05-31 17:02:51.640 ,pm25_a,0.25
2019-05-31 16:02:50.647 ,pm25_a,0.5833333134651184
2019-05-31 15:03:00.979 ,pm25_a,3.4166665077209477
2019-05-31 14:02:51.676 ,pm25_a,3.3333334922790527
2019-05-31 13:02:51.665 ,pm25_a,1.5
2019-05-31 12:02:51.254 ,pm25_a,0.9166666269302368
2019-05-31 11:02:51.658 ,pm25_a,0.5
2019-05-31 10:02:51.659 ,pm25_a,0.1666666716337204
2019-05-31 09:02:50.654 ,pm25_a,0.0
2019-05-31 08:03:01.964 ,pm25_a,0.0833333358168602
2019-05-31 07:02:51.653 ,pm25_a,0.25
2019-05-31 06:02:51.670 ,pm25_a,0.1666666716337204
2019-05-31 05:02:50.661 ,pm25_a,1.6666665077209473
2019-05-31 04:04:42.970 ,pm25_a,1.75
2019-05-31 03:02:51.654 ,pm25_a,5.9166669845581055
2019-05-31 02:02:51.648 ,pm25_a,8.999999046325684
2019-05-31 01:02:50.656 ,pm25_a,8.25
2019-05-31 00:03:01.964 ,pm25_a,8.0
2019-05-30 23:02:51.660 ,pm25_a,0.8333333134651184
2019-05-30 22:02:51.655 ,pm25_a,7.416666507720947
2019-05-30 21:02:51.201 ,pm25_a,0.3333333432674408
2019-05-30 20:02:51.645 ,pm25_a,0.25
2019-05-30 19:02:51.642 ,pm25_a,0.1666666716337204
2019-05-30 18:02:50.645 ,pm25_a,0.0
2019-05-30 17:02:51.353 ,pm25_a,0.3333333432674408
2019-05-30 16:02:51.659 ,pm25_a,0.1666666716337204
2019-05-30 15:02:51.653 ,pm25_a,0.0833333358168602
2019-05-30 14:02:50.652 ,pm25_a,0.7500000596046448
2019-05-30 13:03:01.967 ,pm25_a,7.666666507720947
2019-05-30 12:02:51.675 ,pm25_a,4.333333492279053
2019-05-30 11:02:51.658 ,pm25_a,17.583332061767578
2019-05-30 10:02:51.654 ,pm25_a,3.9166669845581055
2019-05-30 09:02:51.654 ,pm25_a,0.9166666269302368
2019-05-30 08:02:52.644 ,pm25_a,1.3333334922790527
2019-05-30 07:02:51.668 ,pm25_a,2.25
2019-05-30 06:02:51.677 ,pm25_a,2.75
2019-05-30 05:02:50.658 ,pm25_a,3.0833332538604736
2019-05-30 04:04:41.973 ,pm25_a,2.3333332538604736
2019-05-30 03:03:02.631 ,pm25_a,2.1666665077209477
2019-05-30 02:03:00.629 ,pm25_a,5.25
2019-05-30 01:03:02.643 ,pm25_a,6.583333492279053
2019-05-30 00:03:03.104 ,pm25_a,8.749999046325684
2019-05-29 23:03:02.618 ,pm25_a,12.833333969116213
2019-05-29 22:03:13.640 ,pm25_a,6.6666669845581055
2019-05-29 21:03:03.630 ,pm25_a,6.833333015441895
2019-05-29 20:03:01.670 ,pm25_a,4.6666669845581055
2019-05-29 19:02:50.128 ,pm25_a,4.4166669845581055
2019-05-29 18:02:50.140 ,pm25_a,5.750000476837158
